,title,text,transformed_date,star,product_num,hp_data
766,No value for money,"An INR 40000 fridge expects INR 20000AMC so that it can run smoothly for 10 years. It’s a joke.
The electronic panel got damaged after a year and the same panel might impact the sensor. Needs to be replaced now. Better go for low end fridge.","Aug, 2024",2,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
767,Started giving problems after 8 months,"Cooling is not effective, sometimes freezes on lower shelf and doesn't freeze in freezer. Freezer stopped working after 13 months. Please don't buy it from LG","Dec, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
768,Absolute and Utter Crap,"Stops cooling in summers. Compressor died in 2 years.
Has broken done thrice in 3 years.
Add to that the service is super high class - they don't have the compressor in entire state of Delhi. And getting it from Pune will take 6 days. These guys at LG should get medal.","Jun, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
769,DAMAGED PRODUCT GIVEN,Quality was bad sent me a damaged and dented product. My previous review was also removed because i wrote about how bad their product given was,"Oct, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
770,Satisfactory but door cooling is not at all working,Issue with door cooling. I don't find that it is working,"Nov, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
771,Noisy. Otherwise ok,Noisy. Otherwise it seems to be working fine. We have been using it since last 5 months now.,"Jun, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
772,Denting issues onLower side of the left wall of this refrigerator and adequate cooling issues,Denting issues onLower side of the left wall of this refrigerator and adequate cooling issues,"Oct, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
773,Pathetic service by LG,"After four months, the cooling stopped working. The technician does not arrive after the complaint has been sent to LG support. For the past 17 days, they have made false promises that the field team has been informed of the issues, but nobody has visited. Since LG provides bad customer service and is careless, I will no longer suggest their goods.","Aug, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
774,"Terrible experience from LG, least expected from such a brand","There is alot of sweating on the surfaces, temperature control has gone for a toss, due to the collected water everywhere the screws have current flowing all across. The brand is not ready to accept that it is a defective product. Super annoyed and sad that we have no option to return it after spending so much money. My experience is on the 8th day of the delivery and installation and i look down on LG and Amazon for this product and the experience we had.","Oct, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
775,Corner damaged,one corner of the freeze/refrigerator is damaged.,"Oct, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
776,Price to much,Tomuch,"Apr, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
777,Nice product and good services from Amazon.,Good product.,"Jul, 2021",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
778,Avoid LG refrigerator,I bought this frost free LG refrigerator in October 2020 on Amazon. The product is still under warranty. This month the freezer has frosting. On 20th July I called LG customer care. They sent a technician who repaired it. Within 2 days of repair frosting recurred in the freezer. It is 9 days since I raised a complaint and LG has not resolved the issue. The product is substandard and service is very poor.,"Jul, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
779,Excellent product,Good,"Dec, 2020",3,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
780,Within one and a half year major breakdown of compressor and chilling unit of freezer,Not satisfied because of frequent breakdown.,"Sep, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
781,Not recommended,Within a short span of less than 2 years it has been damaged 3 times after ending the warrenty period.,"Mar, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
782,Worst customer support. Defective product.,The fridge was good but the compressor had issues within 45 days. I'm still trying to get some one to come and service the fridge. The worst experience I have had with an item. I have been trying to get a support person to repair the fridge for 3 months now. I'm trying hard to get a replacement for this product,"May, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
783,Dented,Fridge was dented from backside,"Aug, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
784,Cloud tail is a fraud,"This fridge has been giving me problems since day one.Water leakage every single month.And now LG is not replacing it.
Cloud tails sells worse inventory
The offline shops have better fridges with no defects","Aug, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
785,Not a good product,"Not a good product , 13 month back i purchased it , now all sensors of panel are not working , repairing cost is around 3K as only one year warranty.","Aug, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
786,Installation service is not as per expectation,I did not get installation service even after contacting multiple times. I had to install it myself. I am not able to add this device ti LG ThinQ for IoT control aswell,"May, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
787,Vegetable Tray Troublesome,"The Vegetable tray is so troublesome. When you pull it out to take something from it, and then it is very troublesome to put in. It stucks on the sides. I would ask the seller to replace this item with some another model. Please respond urgently.","Jun, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
788,"Faulty product deliver with many dent and marks on the refrigerator , please change at the earliest",Please exchange the fridge at the earliest !,"Jun, 2023",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
789,Got a defective piece,"Been calling the LG Supervisor. They came, saw inspected. tried from their end and then asked us to call Customer care and complain. Called up CC and complained and no one has turned up till date.","Aug, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
790,Don't buy it. It is junk.,"Writing this review after using it around 11 months.

It stopped working twice in this period. First the freezer stops working then the fridge itself.

Highly NOT RECOMMEDED, you can even buy Godrej instead.","Jan, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
791,Noise maker and nothing else,"Play Video
Huge. And capacious.

But huge noise maker. Avoid at any cost.
Amazon didn't help is sincerely for replacing the unit. Now I am stuck with this. Such horror.","Oct, 2021",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
792,LG Review,"Product is really nice but didnt like amazon service, during checkout cashback was supposed to be given but i haven't recieved any of that. Never expected this from amazon.","Jan, 2022",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
793,Defective product & extremely unprofessional response from Amazon CS,"Extremely unprofessional response from Amazon and the courier in-charge. Delivered a defective product and they're not taking it back. It's been over 10 days. Buy offline and pay a little bit more, it's worth the hassle. DON'T buy from Amazon.","Nov, 2020",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
794,Very cheap quality,Bahut bekar quality hai LG refrigerators ki compressor ki guarantee to hai but saal me 3 4 bar kharab hota hai or har bar 800 900rs service charge le lete hai. Quality cheat hai LG products I don't recommend to buy LG products. Customer service bhi zero hai,"Jul, 2024",1,"2023 Model, GL-S382SDSX, Dazzle Steel, Convertible with Express Freeze",LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
